CREATED_DATE;TRANSACTION_ID;USER_ID;LOẠI GIAO DỊCH;GIÁ TRỊ GIAO DỊCH;TÊN SẢN PHẨM
2023-04-11;398;767;Nạp;3076125;TÀI KHOẢN TIỀN FINHAY
2023-04-12;399;459;Nạp;13000000;CHỨNG KHOÁN
2023-04-12;400;963;Nạp;390000;CHỨNG KHOÁN
2023-04-12;401;960;Rút;14705964;TÍCH LUỸ
2023-04-13;402;563;Nạp;13390000;TÀI KHOẢN TIỀN FINHAY
2023-04-14;403;420;Nạp;6500000;CHỨNG KHOÁN
2023-04-14;404;554;Nạp;6500000;CHỨNG KHOÁN
2023-04-14;405;373;Rút;650000;CHỨNG KHOÁN
2023-04-14;406;364;Nạp;650000;TÀI KHOẢN TIỀN FINHAY
2023-04-15;407;770;Rút;2860000;TÀI KHOẢN TIỀN FINHAY
2023-04-16;408;374;Nạp;650000;TÀI KHOẢN TIỀN FINHAY
2023-04-16;409;770;Rút;15600000;TÍCH LUỸ
2023-04-18;410;280;Rút;2600000;CHỨNG KHOÁN
2023-04-18;411;407;Nạp;650000;TÀI KHOẢN TIỀN FINHAY
2023-04-18;412;338;Nạp;13000000;TÍCH LUỸ
2023-04-19;413;479;Nạp;650000;CHỨNG KHOÁN
2023-04-19;414;410;Nạp;676000;CHỨNG KHOÁN
2023-04-19;415;866;Nạp;652613;TÀI KHOẢN TIỀN FINHAY
2023-04-20;416;469;Rút;5911516;TÀI KHOẢN TIỀN FINHAY
2023-04-21;417;225;Rút;1300000;CHỨNG KHOÁN
2023-04-21;418;606;Nạp;6333041;TÀI KHOẢN TIỀN FINHAY
2023-04-22;419;448;Rút;650000;CHỨNG KHOÁN
2023-04-23;420;202;Rút;6500000;CHỨNG KHOÁN
2023-04-24;421;198;Rút;26000000;CHỨNG KHOÁN
2023-04-24;422;713;Rút;28600000;CHỨNG KHOÁN
2023-04-24;423;225;Rút;1300000;CHỨNG KHOÁN
2023-04-24;424;434;Nạp;13000000;TÀI KHOẢN TIỀN FINHAY
2023-04-25;425;170;Rút;2600000;CHỨNG KHOÁN
2023-04-25;426;778;Rút;7234253;TÀI KHOẢN TIỀN FINHAY
2023-04-25;427;453;Nạp;1300000;TÀI KHOẢN TIỀN FINHAY
2023-04-26;428;152;Nạp;650000;CHỨNG KHOÁN
2023-04-26;429;992;Rút;1300000;CHỨNG KHOÁN
2023-04-26;430;688;Nạp;650000;CHỨNG KHOÁN
2023-04-26;431;254;Nạp;1300000;CHỨNG KHOÁN
2023-04-26;432;156;Nạp;650000;CHỨNG KHOÁN
2023-04-26;433;273;Nạp;1299064;TÀI KHOẢN TIỀN FINHAY
2023-04-26;434;912;Rút;780000;TÀI KHOẢN TIỀN FINHAY
2023-04-27;435;257;Rút;13000000;CHỨNG KHOÁN
2023-04-27;436;512;Rút;13000000;CHỨNG KHOÁN
2023-04-28;437;410;Rút;13650000;TÀI KHOẢN TIỀN FINHAY
2023-05-02;438;108;Rút;650000;CHỨNG KHOÁN
2023-05-02;439;132;Rút;19500000;CHỨNG KHOÁN
2023-05-02;440;69;Nạp;650000;CHỨNG KHOÁN
2023-05-03;441;118;Nạp;650000;CHỨNG KHOÁN
2023-05-03;442;103;Nạp;1300000;TÍCH LUỸ
2023-05-03;443;68;Nạp;650000;TÍCH LUỸ
2023-05-04;444;346;Nạp;26000000;CHỨNG KHOÁN
2023-05-04;445;566;Rút;1300000;CHỨNG KHOÁN
2023-05-04;446;112;Rút;1300000;CHỨNG KHOÁN
2023-05-04;447;68;Rút;650000;TÍCH LUỸ
2023-05-05;448;84;Nạp;6500000;CHỨNG KHOÁN
2023-05-05;449;36;Rút;1300000;CHỨNG KHOÁN
2023-05-05;450;23;Nạp;650000;CHỨNG KHOÁN
2023-05-05;451;282;Rút;650000;CHỨNG KHOÁN
2023-05-05;452;218;Rút;130000;CHỨNG KHOÁN
2023-05-05;453;578;Rút;1300000;CHỨNG KHOÁN
2023-05-05;454;881;Rút;52000000;TÍCH LUỸ
2023-05-05;455;319;Nạp;2600000;TÀI KHOẢN TIỀN FINHAY
2023-05-07;456;292;Nạp;650000;CHỨNG KHOÁN
2023-05-07;457;392;Rút;1299220;TÀI KHOẢN TIỀN FINHAY
2023-05-08;458;14;Nạp;650000;TÀI KHOẢN TIỀN FINHAY
2023-05-09;459;260;Rút;6500000;CHỨNG KHOÁN
2023-05-09;460;84;Rút;11933324;CHỨNG KHOÁN
2023-05-09;461;659;Rút;650000;TÀI KHOẢN TIỀN FINHAY
2023-05-10;462;464;Rút;3094000;TÀI KHOẢN TIỀN FINHAY
2023-05-12;463;218;Rút;8450000;CHỨNG KHOÁN
2023-05-12;464;274;Nạp;6500000;TÍCH LUỸ
2023-05-15;465;395;Nạp;6500000;CHỨNG KHOÁN
2023-05-15;466;63;Rút;104000000;TÀI KHOẢN TIỀN FINHAY
2023-05-15;467;107;Rút;6500000;TÀI KHOẢN TIỀN FINHAY
2023-05-15;468;970;Rút;650000;TÍCH LUỸ
2023-05-16;469;738;Nạp;1462916;TÀI KHOẢN TIỀN FINHAY
2023-05-16;470;773;Rút;650000;TÀI KHOẢN TIỀN FINHAY
2023-05-16;471;924;Rút;28834000;TÍCH LUỸ
2023-05-18;472;101;Nạp;6500000;TÀI KHOẢN TIỀN FINHAY
2023-05-19;473;560;Rút;11063000;TÀI KHOẢN TIỀN FINHAY
2023-05-19;474;149;Nạp;714545;TÀI KHOẢN TIỀN FINHAY
2023-05-20;475;1;Rút;1066000;TÀI KHOẢN TIỀN FINHAY
2023-05-20;476;241;Rút;1326000;TÀI KHOẢN TIỀN FINHAY
2023-05-22;477;453;Rút;1298700;TÀI KHOẢN TIỀN FINHAY
2023-05-23;478;370;Rút;689000;CHỨNG KHOÁN
2023-05-23;479;229;Rút;15600000;TÀI KHOẢN TIỀN FINHAY
2023-05-23;480;465;Rút;1324297;TÍCH LUỸ
2023-05-24;481;25;Nạp;668759;TÀI KHOẢN TIỀN FINHAY
2023-05-25;482;298;Rút;7269717;TÀI KHOẢN TIỀN FINHAY
2023-05-26;483;748;Rút;9935042;TÀI KHOẢN TIỀN FINHAY
2023-05-29;484;15;Nạp;116870507;TÀI KHOẢN TIỀN FINHAY
2023-03-23;485;998;Nạp;650000;CHỨNG KHOÁN
2023-03-27;486;897;Nạp;3900000;CHỨNG KHOÁN
2023-03-27;487;957;Rút;6500000;CHỨNG KHOÁN
2023-03-27;488;1000;Rút;650000;TÍCH LUỸ
2023-03-28;489;983;Nạp;1560000;CHỨNG KHOÁN
2023-03-28;490;860;Nạp;39000000;CHỨNG KHOÁN
2023-03-30;491;825;Nạp;2600000;CHỨNG KHOÁN
2023-03-30;492;827;Nạp;650000;CHỨNG KHOÁN
2023-03-30;493;803;Rút;650000;CHỨNG KHOÁN
2023-03-30;494;825;Rút;2600000;CHỨNG KHOÁN
2023-03-30;495;823;Nạp;1300000;CHỨNG KHOÁN
2023-03-30;496;822;Rút;650000;TÀI KHOẢN TIỀN FINHAY
2023-03-31;497;779;Rút;650000;CHỨNG KHOÁN
2023-03-31;498;811;Rút;650000;CHỨNG KHOÁN
2023-03-31;499;960;Nạp;6500000;TÀI KHOẢN TIỀN FINHAY
2023-03-31;500;901;Nạp;585000;TÀI KHOẢN TIỀN FINHAY
2023-04-02;501;743;Nạp;1300000;CHỨNG KHOÁN
2023-04-03;502;689;Nạp;1300000;CHỨNG KHOÁN
2023-04-03;503;706;Nạp;650000;CHỨNG KHOÁN
2023-04-03;504;859;Rút;650000;CHỨNG KHOÁN
2023-04-03;505;766;Rút;6500000;CHỨNG KHOÁN
2023-04-04;506;685;Rút;1300000;CHỨNG KHOÁN
2023-04-04;507;740;Nạp;130000;CHỨNG KHOÁN
2023-04-04;508;901;Nạp;1296815;TÀI KHOẢN TIỀN FINHAY
2023-04-05;509;622;Rút;1300000;CHỨNG KHOÁN
2023-04-05;510;640;Rút;6500000;CHỨNG KHOÁN
2023-04-05;511;997;Rút;11193000;CHỨNG KHOÁN
2023-04-05;512;639;Rút;1300000;TÍCH LUỸ
2023-04-06;513;949;Nạp;650000;CHỨNG KHOÁN
2023-04-06;514;831;Nạp;130000000;CHỨNG KHOÁN
2023-04-06;515;612;Rút;1300000;CHỨNG KHOÁN
2023-04-06;516;699;Rút;1300000;CHỨNG KHOÁN
2023-04-06;517;921;Nạp;2600000;CHỨNG KHOÁN
2023-04-06;518;766;Nạp;65000000;CHỨNG KHOÁN
2023-04-06;519;595;Nạp;6500000;CHỨNG KHOÁN
2023-04-06;520;587;Rút;1300000;TÀI KHOẢN TIỀN FINHAY
2023-04-07;521;630;Rút;5200000;CHỨNG KHOÁN
2023-04-07;522;690;Nạp;195000000;CHỨNG KHOÁN
2023-04-07;523;559;Rút;650000;CHỨNG KHOÁN
2023-04-07;524;557;Nạp;6500000;TÍCH LUỸ
2023-04-10;525;534;Nạp;6500000;CHỨNG KHOÁN
2023-04-10;526;563;Nạp;650000;TÀI KHOẢN TIỀN FINHAY
2023-04-11;527;450;Rút;6500000;CHỨNG KHOÁN
2023-04-11;528;621;Nạp;6500000;CHỨNG KHOÁN
2023-04-11;529;466;Nạp;650000;TÀI KHOẢN TIỀN FINHAY
2023-04-11;530;460;Rút;2600000;TÀI KHOẢN TIỀN FINHAY
2023-04-11;531;670;Rút;6500000;TÀI KHOẢN TIỀN FINHAY
2023-04-11;532;849;Nạp;2600000;TÀI KHOẢN TIỀN FINHAY
2023-04-12;533;461;Rút;650000;CHỨNG KHOÁN
2023-04-12;534;767;Rút;13000000;CHỨNG KHOÁN
2023-04-12;535;670;Nạp;3250000;TÀI KHOẢN TIỀN FINHAY
2023-04-12;536;861;Nạp;130000000;TÍCH LUỸ
2023-04-13;537;577;Nạp;650000;CHỨNG KHOÁN
2023-04-13;538;405;Nạp;650000;CHỨNG KHOÁN
2023-04-13;539;419;Nạp;3900000;CHỨNG KHOÁN
2023-04-13;540;831;Nạp;128230635;TÀI KHOẢN TIỀN FINHAY
2023-04-13;541;448;Nạp;1300000;TÍCH LUỸ
2023-04-14;542;395;Rút;6500000;CHỨNG KHOÁN
2023-04-14;543;377;Nạp;650000;CHỨNG KHOÁN
2023-04-14;544;950;Nạp;650000;TÀI KHOẢN TIỀN FINHAY
2023-04-14;545;901;Nạp;6500000;TÍCH LUỸ
2023-04-15;546;358;Rút;650000;CHỨNG KHOÁN
2023-04-15;547;358;Rút;650000;CHỨNG KHOÁN
2023-04-16;548;349;Rút;5200000;CHỨNG KHOÁN
2023-04-16;549;350;Nạp;6500000;CHỨNG KHOÁN
2023-04-17;550;344;Nạp;1300000;CHỨNG KHOÁN
2023-04-17;551;337;Nạp;22100000;CHỨNG KHOÁN
2023-04-17;552;305;Rút;6500000;CHỨNG KHOÁN
2023-04-17;553;522;Nạp;6500000;CHỨNG KHOÁN
2023-04-17;554;333;Nạp;650000;TÀI KHOẢN TIỀN FINHAY
2023-04-18;555;296;Rút;520000;CHỨNG KHOÁN
2023-04-18;556;295;Nạp;650000;CHỨNG KHOÁN
2023-04-18;557;713;Rút;15340000;TÀI KHOẢN TIỀN FINHAY
2023-04-19;558;300;Rút;650000;CHỨNG KHOÁN
2023-04-19;559;408;Rút;58500000;CHỨNG KHOÁN
2023-04-19;560;504;Rút;6500000;CHỨNG KHOÁN
2023-04-19;561;297;Nạp;1300000;TÀI KHOẢN TIỀN FINHAY
2023-04-19;562;281;Nạp;650000;TÍCH LUỸ
2023-04-20;563;521;Rút;1300000;TÀI KHOẢN TIỀN FINHAY
2023-04-20;564;338;Rút;6500000;TÀI KHOẢN TIỀN FINHAY
2023-04-21;565;332;Nạp;650000;CHỨNG KHOÁN
2023-04-21;566;938;Nạp;1296945;TÀI KHOẢN TIỀN FINHAY
2023-04-21;567;881;Nạp;26000000;TÍCH LUỸ
2023-04-21;568;881;Nạp;9750000;TÀI KHOẢN TIỀN FINHAY
2023-04-22;569;307;Rút;1300000;TÍCH LUỸ
2023-04-24;570;385;Rút;1300000;CHỨNG KHOÁN
2023-04-24;571;492;Rút;2600000;CHỨNG KHOÁN
2023-04-25;572;881;Rút;22984000;CHỨNG KHOÁN
2023-04-25;573;231;Nạp;6500000;CHỨNG KHOÁN
2023-04-25;574;910;Rút;3680833;TÀI KHOẢN TIỀN FINHAY
2023-04-26;575;207;Rút;1300000;CHỨNG KHOÁN
2023-04-26;576;891;Rút;1300000;CHỨNG KHOÁN
2023-04-26;577;302;Nạp;650000;TÀI KHOẢN TIỀN FINHAY
2023-04-26;578;924;Nạp;156;TÀI KHOẢN TIỀN FINHAY
2023-04-27;579;138;Rút;260000;CHỨNG KHOÁN
2023-04-27;580;492;Rút;2600000;TÀI KHOẢN TIỀN FINHAY
2023-04-27;581;972;Rút;650000;TÀI KHOẢN TIỀN FINHAY
2023-04-27;582;146;Nạp;6500000;TÍCH LUỸ
2023-04-28;583;351;Nạp;650000;CHỨNG KHOÁN
2023-04-28;584;124;Rút;650000;CHỨNG KHOÁN
2023-04-28;585;773;Nạp;650000;CHỨNG KHOÁN
2023-04-28;586;125;Rút;650000;CHỨNG KHOÁN
2023-04-28;587;586;Rút;6305000;TÀI KHOẢN TIỀN FINHAY
2023-04-29;588;108;Rút;650000;TÍCH LUỸ
2023-04-30;589;775;Nạp;13000000;TÀI KHOẢN TIỀN FINHAY
2023-05-01;590;85;Rút;1300000;CHỨNG KHOÁN
2023-05-01;591;446;Rút;1004172;TÀI KHOẢN TIỀN FINHAY
2023-05-01;592;901;Rút;3575000;TÍCH LUỸ
2023-05-02;593;92;Rút;1300000;CHỨNG KHOÁN
2023-05-02;594;118;Nạp;650000;TÀI KHOẢN TIỀN FINHAY
2023-05-02;595;567;Rút;1272934;TÀI KHOẢN TIỀN FINHAY
2023-05-03;596;94;Rút;1300000;CHỨNG KHOÁN
2023-05-03;597;461;Rút;1443000;TÀI KHOẢN TIỀN FINHAY
2023-05-03;598;229;Nạp;50700000;TÀI KHOẢN TIỀN FINHAY
2023-05-04;599;66;Rút;13000000;CHỨNG KHOÁN
2023-05-04;600;135;Nạp;1300000;CHỨNG KHOÁN
2023-05-04;601;41;Rút;650000;CHỨNG KHOÁN
2023-05-04;602;34;Nạp;3900000;CHỨNG KHOÁN
2023-05-04;603;91;Rút;650000;CHỨNG KHOÁN
2023-05-04;604;901;Nạp;3575000;TÀI KHOẢN TIỀN FINHAY
2023-05-05;605;146;Rút;13000000;CHỨNG KHOÁN
2023-05-05;606;976;Rút;1368874;CHỨNG KHOÁN
2023-05-05;607;487;Nạp;650000;TÍCH LUỸ
2023-05-06;608;715;Nạp;260000;CHỨNG KHOÁN
2023-05-07;609;947;Rút;1300000;CHỨNG KHOÁN
2023-05-08;610;763;Rút;1425073;CHỨNG KHOÁN
2023-05-08;611;148;Nạp;1300000;TÍCH LUỸ
2023-05-09;612;81;Rút;4661098;TÀI KHOẢN TIỀN FINHAY
2023-05-09;613;495;Nạp;1219881;TÀI KHOẢN TIỀN FINHAY
2023-05-10;614;267;Nạp;390000;CHỨNG KHOÁN
2023-05-10;615;73;Nạp;1341379;TÀI KHOẢN TIỀN FINHAY
2023-05-11;616;134;Rút;6500000;CHỨNG KHOÁN
2023-05-11;617;38;Nạp;650000;CHỨNG KHOÁN
2023-05-11;618;3;Nạp;650000;CHỨNG KHOÁN
2023-05-12;619;218;Nạp;650000;CHỨNG KHOÁN
2023-05-12;620;683;Nạp;390000;CHỨNG KHOÁN
2023-05-12;621;28;Rút;1300000;CHỨNG KHOÁN
2023-05-13;622;57;Nạp;673491;CHỨNG KHOÁN
2023-05-15;623;83;Rút;1300000;CHỨNG KHOÁN
2023-05-15;624;436;Nạp;6981000;TÀI KHOẢN TIỀN FINHAY
2023-05-15;625;329;Rút;24219000;TÀI KHOẢN TIỀN FINHAY
2023-05-15;626;86;Nạp;689988;TÀI KHOẢN TIỀN FINHAY
2023-05-15;627;763;Rút;5850000;TÀI KHOẢN TIỀN FINHAY
2023-05-15;628;522;Rút;650000;TÀI KHOẢN TIỀN FINHAY
2023-05-15;629;218;Nạp;260000000;TÍCH LUỸ
2023-05-16;630;886;Nạp;333067930;TÀI KHOẢN TIỀN FINHAY
2023-05-17;631;850;Nạp;1323426;TÀI KHOẢN TIỀN FINHAY
2023-05-17;632;154;Rút;650000;TÀI KHOẢN TIỀN FINHAY
2023-05-17;633;274;Nạp;2600000;TÀI KHOẢN TIỀN FINHAY
2023-05-18;634;98;Nạp;260000;CHỨNG KHOÁN
2023-05-18;635;260;Rút;2600000;TÀI KHOẢN TIỀN FINHAY
2023-05-18;636;462;Nạp;26000000;TÀI KHOẢN TIỀN FINHAY
2023-05-19;637;881;Rút;13714961;TÀI KHOẢN TIỀN FINHAY
2023-05-19;638;287;Nạp;650000;TÀI KHOẢN TIỀN FINHAY
2023-05-19;639;549;Rút;1308853;TÀI KHOẢN TIỀN FINHAY
2023-05-20;640;961;Nạp;674011;TÀI KHOẢN TIỀN FINHAY
2023-05-22;641;545;Nạp;8038017;TÀI KHOẢN TIỀN FINHAY
2023-05-22;642;322;Nạp;2865304;TÀI KHOẢN TIỀN FINHAY
2023-05-25;643;525;Rút;1469000;TÀI KHOẢN TIỀN FINHAY
2023-05-25;644;853;Nạp;1344720;TÀI KHOẢN TIỀN FINHAY
2023-05-27;645;83;Nạp;13000000;TÍCH LUỸ
2023-05-29;646;825;Nạp;650000;CHỨNG KHOÁN
2023-05-30;647;713;Rút;56524598;TÀI KHOẢN TIỀN FINHAY
2023-05-30;648;713;Nạp;54220725;TÀI KHOẢN TIỀN FINHAY
2023-03-24;649;982;Nạp;650000;CHỨNG KHOÁN
2023-03-24;650;983;Nạp;1300000;CHỨNG KHOÁN
2023-03-25;651;958;Nạp;650000;TÀI KHOẢN TIỀN FINHAY
2023-03-25;652;991;Rút;650000;TÀI KHOẢN TIỀN FINHAY
2023-03-26;653;920;Nạp;650000;CHỨNG KHOÁN
2023-03-26;654;922;Nạp;650000;CHỨNG KHOÁN
2023-03-26;655;936;Nạp;2210000;CHỨNG KHOÁN
2023-03-26;656;944;Nạp;650000;CHỨNG KHOÁN
2023-03-26;657;927;Nạp;1300000;TÍCH LUỸ
2023-03-27;658;997;Nạp;1300000;CHỨNG KHOÁN
2023-03-27;659;905;Rút;650000;CHỨNG KHOÁN
2023-03-27;660;917;Rút;2600000;CHỨNG KHOÁN
2023-03-28;661;868;Nạp;6500000;TÍCH LUỸ
2023-03-29;662;825;Nạp;650000;CHỨNG KHOÁN
2023-03-29;663;902;Nạp;1300000;CHỨNG KHOÁN
2023-03-30;664;851;Rút;650000;CHỨNG KHOÁN
2023-03-30;665;924;Rút;1300000;TÍCH LUỸ
2023-03-30;666;803;Rút;650000;TÍCH LUỸ
2023-03-31;667;817;Nạp;1300000;CHỨNG KHOÁN
2023-03-31;668;823;Nạp;6630000;TÀI KHOẢN TIỀN FINHAY
2023-04-02;669;718;Nạp;650000;CHỨNG KHOÁN
2023-04-02;670;928;Nạp;1300000;TÀI KHOẢN TIỀN FINHAY
2023-04-03;671;709;Nạp;2600000;CHỨNG KHOÁN
2023-04-03;672;778;Rút;1677000;TÀI KHOẢN TIỀN FINHAY
2023-04-03;673;871;Nạp;19500000;TÍCH LUỸ
2023-04-04;674;924;Rút;2600000;CHỨNG KHOÁN
2023-04-04;675;718;Nạp;1911000;TÀI KHOẢN TIỀN FINHAY
2023-04-04;676;809;Nạp;1560000;TÀI KHOẢN TIỀN FINHAY
2023-04-04;677;960;Nạp;1014000;TÀI KHOẢN TIỀN FINHAY
2023-04-04;678;716;Rút;650000;TÍCH LUỸ
2023-04-05;679;626;Rút;1300000;CHỨNG KHOÁN
2023-04-05;680;680;Rút;2600000;CHỨNG KHOÁN
2023-04-05;681;646;Rút;650000;TÀI KHOẢN TIỀN FINHAY
2023-04-06;682;775;Rút;1950000;CHỨNG KHOÁN
2023-04-06;683;596;Nạp;6500000;CHỨNG KHOÁN
2023-04-06;684;781;Nạp;5863000;TÀI KHOẢN TIỀN FINHAY
2023-04-06;685;811;Rút;1315106;TÍCH LUỸ
2023-04-07;686;842;Rút;650000;CHỨNG KHOÁN
2023-04-07;687;811;Nạp;1300000;TÀI KHOẢN TIỀN FINHAY
2023-04-07;688;591;Rút;1310413;TÀI KHOẢN TIỀN FINHAY
2023-04-07;689;563;Nạp;1300000;TÍCH LUỸ
2023-04-07;690;953;Nạp;650000;TÍCH LUỸ
2023-04-08;691;729;Nạp;6500000;CHỨNG KHOÁN
2023-04-08;692;543;Rút;1300000;CHỨNG KHOÁN
2023-04-08;693;541;Nạp;260000;CHỨNG KHOÁN
2023-04-08;694;686;Nạp;5200000;TÀI KHOẢN TIỀN FINHAY
2023-04-09;695;517;Nạp;13000000;CHỨNG KHOÁN
2023-04-10;696;530;Nạp;2600000;CHỨNG KHOÁN
2023-04-10;697;573;Rút;2600000;CHỨNG KHOÁN
2023-04-10;698;854;Nạp;39000000;CHỨNG KHOÁN
2023-04-10;699;538;Rút;6500000;CHỨNG KHOÁN
2023-04-10;700;961;Rút;650000;TÍCH LUỸ
2023-04-10;701;808;Rút;1300000;TÀI KHOẢN TIỀN FINHAY
2023-04-11;702;454;Rút;650000;CHỨNG KHOÁN
2023-04-11;703;589;Nạp;1300000;CHỨNG KHOÁN
2023-04-11;704;493;Nạp;1300000;CHỨNG KHOÁN
2023-04-11;705;456;Rút;650000;CHỨNG KHOÁN
2023-04-11;706;904;Nạp;6500000;TÀI KHOẢN TIỀN FINHAY
2023-04-11;707;775;Nạp;6500000;TÍCH LUỸ
2023-04-12;708;434;Rút;650000;CHỨNG KHOÁN
2023-04-12;709;703;Nạp;1296139;TÀI KHOẢN TIỀN FINHAY
2023-04-13;710;687;Nạp;667329;CHỨNG KHOÁN
2023-04-13;711;549;Nạp;650000;TÀI KHOẢN TIỀN FINHAY
2023-04-13;712;775;Nạp;983814;TÀI KHOẢN TIỀN FINHAY
2023-04-13;713;687;Nạp;667329;TÀI KHOẢN TIỀN FINHAY
2023-04-13;714;810;Rút;1300000;TÍCH LUỸ
2023-04-14;715;366;Nạp;650000;CHỨNG KHOÁN
2023-04-14;716;365;Nạp;650000;CHỨNG KHOÁN
2023-04-14;717;386;Nạp;1300000;CHỨNG KHOÁN
2023-04-14;718;413;Rút;3250000;CHỨNG KHOÁN
2023-04-14;719;585;Nạp;6517173;TÀI KHOẢN TIỀN FINHAY
2023-04-15;720;760;Nạp;6520189;TÀI KHOẢN TIỀN FINHAY
2023-04-16;721;770;Rút;65000000;TÀI KHOẢN TIỀN FINHAY
2023-04-17;722;371;Nạp;650000;CHỨNG KHOÁN
2023-04-17;723;396;Rút;1950000;CHỨNG KHOÁN
2023-04-17;724;328;Rút;4550000;CHỨNG KHOÁN
2023-04-17;725;371;Rút;1300000;CHỨNG KHOÁN
2023-04-17;726;425;Nạp;650000;CHỨNG KHOÁN
2023-04-17;727;910;Nạp;3900000;CHỨNG KHOÁN
2023-04-17;728;825;Rút;12480000;TÀI KHOẢN TIỀN FINHAY
2023-04-18;729;297;Nạp;1300000;CHỨNG KHOÁN
2023-04-18;730;294;Rút;1300000;CHỨNG KHOÁN
2023-04-18;731;534;Nạp;19500000;CHỨNG KHOÁN
2023-04-18;732;450;Nạp;13000000;TÀI KHOẢN TIỀN FINHAY
2023-04-18;733;333;Rút;650000;TÀI KHOẢN TIỀN FINHAY
2023-04-19;734;577;Nạp;390000;CHỨNG KHOÁN
2023-04-19;735;555;Rút;650000;CHỨNG KHOÁN
2023-04-19;736;279;Rút;1300000;CHỨNG KHOÁN
2023-04-20;737;255;Rút;1300000;CHỨNG KHOÁN
2023-04-20;738;298;Nạp;1300000;CHỨNG KHOÁN
2023-04-21;739;245;Rút;650000;CHỨNG KHOÁN
2023-04-21;740;337;Rút;9490000;CHỨNG KHOÁN
2023-04-21;741;912;Nạp;780000;TÀI KHOẢN TIỀN FINHAY
2023-04-21;742;436;Rút;2600000;TÀI KHOẢN TIỀN FINHAY
2023-04-21;743;277;Nạp;1304680;TÀI KHOẢN TIỀN FINHAY
2023-04-22;744;371;Nạp;780000;TÀI KHOẢN TIỀN FINHAY
2023-04-23;745;598;Nạp;20857382;TÀI KHOẢN TIỀN FINHAY
2023-04-23;746;203;Rút;650000;TÀI KHOẢN TIỀN FINHAY
2023-04-23;747;335;Rút;650000;TÀI KHOẢN TIỀN FINHAY
2023-04-24;748;438;Nạp;4550000;CHỨNG KHOÁN
2023-04-24;749;213;Rút;13000000;CHỨNG KHOÁN
2023-04-24;750;258;Rút;650000;CHỨNG KHOÁN
2023-04-24;751;253;Rút;2555748;TÀI KHOẢN TIỀN FINHAY
2023-04-24;752;709;Nạp;13456495;TÀI KHOẢN TIỀN FINHAY
2023-04-24;753;254;Rút;1300000;TÀI KHOẢN TIỀN FINHAY
2023-04-25;754;171;Nạp;1300000;TÍCH LUỸ
2023-04-27;755;137;Rút;2600000;CHỨNG KHOÁN
2023-04-27;756;162;Nạp;1300000;CHỨNG KHOÁN
2023-04-27;757;159;Nạp;650000;CHỨNG KHOÁN
2023-04-27;758;313;Rút;2600000;CHỨNG KHOÁN
2023-04-28;759;138;Nạp;650000;CHỨNG KHOÁN
2023-04-28;760;131;Nạp;6500000;CHỨNG KHOÁN
2023-04-28;761;342;Nạp;650000;TÍCH LUỸ
2023-04-29;762;223;Rút;1300000;CHỨNG KHOÁN
2023-04-29;763;108;Nạp;650000;TÍCH LUỸ
2023-04-30;764;188;Rút;650000;TÀI KHOẢN TIỀN FINHAY
2023-04-30;765;104;Nạp;6500000;TÀI KHOẢN TIỀN FINHAY
2023-05-02;766;74;Rút;1300000;CHỨNG KHOÁN
2023-05-02;767;97;Rút;2600000;TÀI KHOẢN TIỀN FINHAY
2023-05-03;768;163;Rút;650000;CHỨNG KHOÁN
2023-05-04;769;74;Rút;2600000;CHỨNG KHOÁN
2023-05-04;770;923;Nạp;8233420;TÀI KHOẢN TIỀN FINHAY
2023-05-05;771;598;Nạp;10774400;CHỨNG KHOÁN
2023-05-05;772;598;Nạp;2928731;TÀI KHOẢN TIỀN FINHAY
2023-05-05;773;766;Rút;44200000;TÀI KHOẢN TIỀN FINHAY
2023-05-06;774;557;Nạp;11304566;TÀI KHOẢN TIỀN FINHAY
2023-05-07;775;73;Nạp;1300000;CHỨNG KHOÁN
2023-05-07;776;537;Nạp;1300000;TÀI KHOẢN TIỀN FINHAY
2023-05-07;777;512;Rút;6500000;TÀI KHOẢN TIỀN FINHAY
2023-05-08;778;675;Nạp;1300000;CHỨNG KHOÁN
2023-05-08;779;871;Rút;19500000;TÍCH LUỸ
2023-05-09;780;218;Rút;7800000;CHỨNG KHOÁN
2023-05-09;781;132;Rút;65000000;CHỨNG KHOÁN
2023-05-09;782;924;Rút;19500000;CHỨNG KHOÁN
2023-05-09;783;625;Rút;39000000;TÀI KHOẢN TIỀN FINHAY
2023-05-10;784;128;Rút;2600000;CHỨNG KHOÁN
2023-05-10;785;84;Rút;11700000;CHỨNG KHOÁN
2023-05-10;786;46;Nạp;2363517;TÀI KHOẢN TIỀN FINHAY
2023-05-10;787;197;Rút;13000000;TÍCH LUỸ
2023-05-10;788;223;Nạp;910000;TÍCH LUỸ
2023-05-10;789;342;Nạp;650000;TÍCH LUỸ
2023-05-11;790;172;Rút;1300000;CHỨNG KHOÁN
2023-05-11;791;618;Nạp;1300000;TÀI KHOẢN TIỀN FINHAY
2023-05-12;792;205;Nạp;2379000;CHỨNG KHOÁN
2023-05-12;793;1;Rút;1300000;CHỨNG KHOÁN
2023-05-15;794;362;Rút;2860000;CHỨNG KHOÁN
2023-05-15;795;86;Nạp;650000;TÀI KHOẢN TIỀN FINHAY
2023-05-15;796;745;Nạp;2730000;TÀI KHOẢN TIỀN FINHAY
2023-05-16;797;551;Nạp;690378;TÀI KHOẢN TIỀN FINHAY
